Total Population,Female Population,Male Population,Birth Rate,Death Rate,Compulsory Education Dur.,Employment in Industry(%),Employment in Agriculture(%),Female Employment in Agriculture(%),Female Employment in Industry(%),Unemployment(%),GDP in USD,National Income per Capita,Net income from Abroad,Agriculture value added(in USD),Electric Power Consumption(kWH per capita),Renewable Energy Consumption (%),Fossil Fuel Consumption (%),Year,Country
128063000.0,65381234.0,62681766.0,8.7,9.1,9.0,27.2639999389648,4.25899982452393,4.24900007247925,16.5480003356934,4.0,5037908465114.48,-4.47853105942322,132004315036.354,53321658870.2538,8270.00773057011,3.983866936164,83.2154545824347,2008,Japan
128001000.0,65325526.0,62675474.0,8.63,8.71,9.0,28.2080001831055,4.29400014877319,4.30499982833862,17.3509998321533,3.90000009536743,4515264514430.57,1.1133816269131,135558603353.616,47902610113.4998,8710.0257029242,3.7527317989319,83.4827149233339,2007,Japan
127854000.0,65225372.0,62628628.0,8.65,8.53,9.0,28.0400009155273,4.39200019836426,4.43800020217896,17.3780002593994,4.09999990463257,4530377224970.4,0.506653671569282,118650757141.273,49575534848.4471,8542.47813912744,4.02936380851185,81.4531166986353,2006,Japan
127773000.0,65158465.0,62614535.0,8.4132922190743,8.5307537586188,9.0,27.8439998626709,4.49399995803833,4.57399988174438,17.4109992980957,4.40000009536743,4755410630912.14,1.08893751199805,103089144986.944,53515662567.5251,8539.01058909159,3.65447331002498,81.6118617644582,2005,Japan
127761000.0,65126621.0,62634379.0,8.69360456470183,8.05085979508934,9.0,28.6989994049072,4.57100009918213,4.71099996566772,18.4309997558594,4.69999980926514,4815148854362.11,2.35412572606415,90480899873.3744,59819951383.1764,8393.25772340542,4.0137574915504,82.7064733424108,2004,Japan
127718000.0,65078804.0,62639196.0,9.2,8.4,9.0,29.5440006256104,4.68499994277954,4.90000009536743,19.367000579834,5.30000019073486,4445658071221.86,1.64620625776224,70204901948.0996,58451612346.7333,8164.9336820182,4.07902501125446,84.3113817390221,2003,Japan
127445000.0,64913526.0,62531474.0,9.3,8.1,9.0,29.9370002746582,4.72100019454956,4.95800018310547,19.7409992218018,5.40000009536743,4115116279069.77,-0.728149289083063,58325358088.4933,57286981210.3232,8266.09910157323,3.69537437293977,81.8301897696931,2002,Japan
127149000.0,64736064.0,62412936.0,9.3,7.7,9.0,30.7019996643066,4.91400003433228,5.28200006484985,20.7719993591309,5.0,4303544259842.72,0.284189916542061,65590160036.0079,59501073407.2307,8162.01464423629,3.73677736030424,80.601638342528,2001,Japan
126843000.0,64552936.0,62290064.0,9.4,7.7,9.0,31.4190006256104,5.09100008010864,5.54699993133545,21.5580005645752,4.69999980926514,4887519660744.86,2.52691818850725,69818262802.1027,75072263386.7054,8299.40950624,3.91610801853032,80.6737656342559,2000,Japan
126631000.0,64416945.0,62214055.0,9.3,7.8,9.0,31.8640003204346,5.21299982070923,5.75500011444092,22.128999710083,4.69999980926514,4562078822335.45,-0.805921254469368,54865030006.9882,73017589819.045,8147.38887002393,3.82878657575963,80.61843811738,1999,Japan
126400000.0,64270952.0,62129048.0,9.6,7.5,9.0,32.2200012207031,5.30000019073486,5.97200012207031,22.7679996490479,4.09999990463257,4032509760872.94,-1.87008657818694,48839122632.9262,65831559150.0115,8003.95569620253,4.04535605146046,79.3987296563773,1998,Japan
126057000.0,64068675.0,61988325.0,9.5,7.3,9.0,33.2630004882813,5.36600017547607,6.02299976348877,24.2450008392334,3.40000009536743,4414732843544.43,-0.034215479766587,56500943459.3841,68751451555.4476,7991.00406958757,4.07212749288482,80.3585871503862,1997,Japan
125757000.0,63890191.0,61866809.0,9.6,7.1,9.0,33.4269981384277,5.51599979400635,6.25500011444092,24.6630001068115,3.40000009536743,4833712542207.1,2.97125536820361,56995323550.204,81929341206.1692,7835.41274044387,3.8393584372338,81.2193281130974,1996,Japan
125439000.0,63705357.0,61733643.0,9.54,7.41,9.0,33.6980018615723,5.70300006866455,6.49399995803833,25.0890007019043,3.20000004768372,5449116304981.1,3.02863644014528,47158397441.6221,92092673156.1691,7695.71664314926,3.91718852109581,81.4754979108445,1995,Japan
124961000.0,63442648.0,61518352.0,10.0,7.1,9.0,34.1910018920898,5.80700016021729,6.5770001411438,25.8169994354248,2.90000009536743,4907039384469.68,-0.04409772701338,41635765567.7942,95287248135.6609,7522.57104216516,3.56764577817821,82.682513285947,1994,Japan
124536000.0,63209914.0,61326086.0,9.6,7.1,9.0,34.435001373291,5.96700000762939,6.77500009536743,26.6840000152588,2.5,4454143876947.21,-0.0591719000763931,39645568527.4349,63432868351.980644,7094.01297616753,4.43560671218463,82.4296751225377,1993,Japan
124229000.0,63038943.0,61190057.0,9.8,6.9,9.0,34.765998840332,6.41900014877319,7.28900003433228,27.4370002746582,2.20000004768372,3908809463463.86,-0.107125171488249,33844105824.4171,63432868351.980644,7034.6134960436,4.19771490131849,83.9540195376108,1992,Japan
123921000.0,62867656.0,61053344.0,9.9,6.7,9.0,34.5929985046387,6.73199987411499,7.77899980545044,27.6989994049072,2.09999990463257,3584420077100.84,1.97208367492618,25531766422.9025,63432868351.980644,7009.02994649817,4.73056921825984,83.8847678901191,1991,Japan
123537000.0,62656883.0,60880117.0,10.0,6.7,9.0,29.319107260022843,4.679750025272369,4.859964302607945,19.34421426909312,3.87021427495139,3132817652848.04,4.42288123178716,24024725037.5537,63432868351.980644,6805.5400406356,4.55066402367469,84.552053391071,1990,Japan
123116000.0,62425974.0,60690026.0,10.2,6.4,9.0,29.319107260022843,4.679750025272369,4.859964302607945,19.34421426909312,3.87021427495139,3054914166263.18,4.42425017019714,23943133156.0895,63432868351.980644,6236.92290197862,4.258802378256745,84.9193620104611,1989,Japan
122613000.0,62152720.0,60460280.0,10.8,6.5,9.0,29.319107260022843,4.679750025272369,4.859964302607945,19.34421426909312,3.87021427495139,3071683013178.91,6.33091455855734,21448018247.1243,63432868351.980644,5904.78986730608,4.258802378256745,84.7390395143282,1988,Japan
122091000.0,61870178.0,60220822.0,11.1,6.7,9.0,29.319107260022843,4.679750025272369,4.859964302607945,19.34421426909312,3.87021427495139,2532808573157.03,2.69195055172406,16770201365.4827,63432868351.980644,5639.94889058162,4.258802378256745,83.4724416979428,1987,Japan
121492000.0,61550553.0,59941447.0,11.4,6.2,9.0,29.319107260022843,4.679750025272369,4.859964302607945,19.34421426909312,3.87021427495139,2078953333673.55,2.46249585469151,9461796180.62685,63432868351.980644,5327.79113028018,4.258802378256745,84.5666003079118,1986,Japan
120754000.0,61163616.0,59590384.0,11.9,6.2,9.0,29.319107260022843,4.679750025272369,4.859964302607945,19.34421426909312,3.87021427495139,1398892744820.69,6.63926893350512,6778437450.47913,63432868351.980644,5327.79866505457,4.258802378256745,84.9682291429023,1985,Japan
120018000.0,60781188.0,59236812.0,12.5,6.2,9.0,29.319107260022843,4.679750025272369,4.859964302607945,19.34421426909312,3.87021427495139,1318381627003.76,3.37795984139042,4162553021.29272,63432868351.980644,5184.88893332667,4.258802378256745,87.1033696768879,1984,Japan
119259000.0,60390235.0,58868765.0,12.7,6.2,9.0,29.319107260022843,4.679750025272369,4.859964302607945,19.34421426909312,3.87021427495139,1243323592058.83,0.359036691261267,2972906176.83255,63432868351.980644,4960.93376600508,4.258802378256745,87.4314552264603,1983,Japan
118449000.0,59976057.0,58472943.0,12.8,6.0,9.0,29.319107260022843,4.679750025272369,4.859964302607945,19.34421426909312,3.87021427495139,1134518001884.56,2.33246045481496,1679803851.58467,63432868351.980644,4696.62048645409,4.258802378256745,88.5145527798192,1982,Japan
117648000.0,59568195.0,58079805.0,13.0,6.1,9.0,29.319107260022843,4.679750025272369,4.859964302607945,19.34421426909312,3.87021427495139,1218988935129.81,1.96874028825242,-789440988.719292,63432868351.980644,4754.37746498028,4.258802378256745,90.7445214476561,1981,Japan
116782000.0,59128589.0,57653411.0,13.5,6.1,9.0,29.319107260022843,4.679750025272369,4.859964302607945,19.34421426909312,3.87021427495139,1105385973763.87,-0.448637424783982,794740073.246632,63432868351.980644,4717.68765734445,4.258802378256745,91.3240725561931,1980,Japan
115870000.0,58666578.0,57203422.0,14.1,5.9,9.0,29.319107260022843,4.679750025272369,4.859964302607945,19.34421426909312,3.87021427495139,1055012119528.16,1.7041037520662,1935207799.12385,63432868351.980644,4862.75998964357,4.258802378256745,92.610890913916,1979,Japan
114898000.0,58175297.0,56722703.0,14.8,6.0,9.0,29.319107260022843,4.679750025272369,4.859964302607945,19.34421426909312,3.87021427495139,1013612173519.79,5.64832120908174,838384416.681675,63432868351.980644,4670.10739960661,4.258802378256745,93.3945047179237,1978,Japan
113863000.0,57653715.0,56209285.0,15.4,6.0,9.0,29.319107260022843,4.679750025272369,4.859964302607945,19.34421426909312,3.87021427495139,721411786537.187,3.88027788021481,123254315.29552,63432868351.980644,4444.7713480235,4.258802378256745,95.5226997555245,1977,Japan
112771000.0,57105578.0,55665422.0,16.2,6.2,9.0,29.319107260022843,4.679750025272369,4.859964302607945,19.34421426909312,3.87021427495139,586161859001.02,4.09544968062312,-65412205.9331822,63432868351.980644,4310.62063828467,4.258802378256745,94.9935627986153,1976,Japan
111940000.0,56692355.0,55247645.0,17.0,6.2,9.0,29.319107260022843,4.679750025272369,4.859964302607945,19.34421426909312,3.87021427495139,521541905671.903,2.42473585168126,-63359545.8029735,63432868351.980644,4028.66714311238,4.258802378256745,95.4740489100081,1975,Japan
110162000.0,55802301.0,54359699.0,18.4,6.4,9.0,29.319107260022843,4.679750025272369,4.859964302607945,19.34421426909312,3.87021427495139,479625998614.775,-4.6458579446352,-340323399.382024,63432868351.980644,3967.08483869211,4.258802378256745,96.1724417757311,1974,Japan
108079000.0,54759934.0,53319066.0,19.4,6.6,9.0,29.319107260022843,4.679750025272369,4.859964302607945,19.34421426909312,3.87021427495139,432082670451.087,6.00641326339077,331622968.130122,63432868351.980644,4090.99825127916,4.258802378256745,97.3455999098039,1973,Japan
107188000.0,54323037.0,52864963.0,19.2,6.4,9.0,29.319107260022843,4.679750025272369,4.859964302607945,19.34421426909312,3.87021427495139,318031297492.682,6.33878500812651,188032399.046747,63432868351.980644,3737.26536552599,4.258802378256745,96.5739067579185,1972,Japan
105697000.0,53582623.0,52114377.0,19.1,6.5,9.0,29.319107260022843,4.679750025272369,4.859964302607945,19.34421426909312,3.87021427495139,240151807459.955,4.55831295800155,-146513760.356019,63432868351.980644,3415.68824091507,4.258802378256745,96.5139978656103,1971,Japan
104345000.0,52912269.0,51432731.0,18.7,6.9,9.0,29.319107260022843,4.679750025272369,4.859964302607945,19.34421426909312,3.87021427495139,212609187920.833,1.812480909342905,-272603713.333333,63432868351.980644,3222.00392927308,4.258802378256745,97.004806744572,1970,Japan
103172000.0,52332222.0,50839778.0,18.5,6.8,9.0,29.319107260022843,4.679750025272369,4.859964302607945,19.34421426909312,3.87021427495139,172204199480.889,1.812480909342905,59114260698.91015,63432868351.980644,2863.17993253984,4.258802378256745,97.0100770617973,1969,Japan
101061000.0,51275717.0,49785283.0,18.7,6.8,9.0,29.319107260022843,4.679750025272369,4.859964302607945,19.34421426909312,3.87021427495139,146601072685.511,1.812480909342905,59114260698.91015,63432868351.980644,2513.33353123361,4.258802378256745,96.6425595245175,1968,Japan
100725000.0,51118354.0,49606646.0,19.4,6.7,9.0,29.319107260022843,4.679750025272369,4.859964302607945,19.34421426909312,3.87021427495139,123781880217.6,1.812480909342905,59114260698.91015,63432868351.980644,2253.66095805411,4.258802378256745,96.5080322356579,1967,Japan
99790000.0,50654649.0,49135351.0,13.8,6.8,9.0,29.319107260022843,4.679750025272369,4.859964302607945,19.34421426909312,3.87021427495139,105628070343.111,1.812480909342905,59114260698.91015,63432868351.980644,1984.16675017537,4.258802378256745,95.2639358901762,1966,Japan
98883000.0,50202076.0,48680924.0,18.7,7.1,9.0,29.319107260022843,4.679750025272369,4.859964302607945,19.34421426909312,3.87021427495139,90950278257.7778,1.812480909342905,59114260698.91015,63432868351.980644,1775.83608911542,4.258802378256745,95.1410239221694,1965,Japan
97826000.0,49669854.0,48156146.0,17.8,6.9,9.0,29.319107260022843,4.679750025272369,4.859964302607945,19.34421426909312,3.87021427495139,81749006381.5111,1.812480909342905,59114260698.91015,63432868351.980644,1676.44593461861,4.258802378256745,95.2036703328143,1964,Japan
96812000.0,49156435.0,47655565.0,17.4,7.0,9.0,29.319107260022843,4.679750025272369,4.859964302607945,19.34421426909312,3.87021427495139,69498131797.3333,1.812480909342905,59114260698.91015,63432868351.980644,1506.01165144817,4.258802378256745,94.6090453153928,1963,Japan
95832000.0,48658610.0,47173390.0,17.1,7.5,9.0,29.319107260022843,4.679750025272369,4.859964302607945,19.34421426909312,3.87021427495139,60723018683.7333,1.812480909342905,59114260698.91015,63432868351.980644,1317.93137991485,4.258802378256745,94.4211336737914,1962,Japan
94943000.0,48207265.0,46735735.0,17.0,7.4,9.0,29.319107260022843,4.679750025272369,4.859964302607945,19.34421426909312,3.87021427495139,53508617739.3778,1.812480909342905,59114260698.91015,63432868351.980644,1246.01076435335,4.258802378256745,93.6032405580801,1961,Japan
92500572.0,46968886.0,45531686.0,17.3,7.6,9.0,29.319107260022843,4.679750025272369,4.859964302607945,19.34421426909312,3.87021427495139,44307342950.4,1.812480909342905,59114260698.91015,63432868351.980644,1110.26340464143,4.258802378256745,93.7763804893598,1960,Japan
